	id	drug_agent	pheno_eucast
2682	ERR9837169	CIP	R
2683	ERR9837170	CIP	R
2684	ERR9837171	CIP	R
2685	ERR9837172	CIP	R
2686	ERR9837173	CIP	S
2687	ERR9837174	CIP	R
2688	ERR9837175	CIP	S
2689	ERR9837176	CIP	S
2690	ERR9837177	CIP	R
2691	ERR9837178	CIP	R
2692	ERR9837179	CIP	S
2693	ERR9837180	CIP	R
2694	ERR9837181	CIP	S
2695	ERR9837182	CIP	R
2696	ERR9837183	CIP	S
2697	ERR9837184	CIP	S
2698	ERR9837185	CIP	R
2699	ERR9837186	CIP	R
2700	ERR9837187	CIP	S
2701	ERR9837188	CIP	R
2702	ERR9837189	CIP	R
2703	ERR9837190	CIP	S
2704	ERR9837191	CIP	S
2705	ERR9837192	CIP	R
2706	ERR9837193	CIP	S
2707	ERR9837194	CIP	R
2708	ERR9837195	CIP	R
2709	ERR9837196	CIP	R
2710	ERR9837197	CIP	R
2711	ERR9837198	CIP	R
2712	ERR9837199	CIP	S
2713	ERR9837200	CIP	S
2714	ERR9837201	CIP	S
2715	ERR9837202	CIP	S
2716	ERR9837203	CIP	R
2717	ERR9837204	CIP	R
2718	ERR9837205	CIP	R
2719	ERR9837206	CIP	S
2720	ERR9837207	CIP	R
2721	ERR9837208	CIP	R
2722	ERR9837209	CIP	R
2723	ERR9837210	CIP	S
2724	ERR9837211	CIP	S
2725	ERR9837212	CIP	S
2726	ERR9837213	CIP	S
2727	ERR9837214	CIP	S
2728	ERR9837215	CIP	S
2729	ERR9837216	CIP	R
2730	ERR9837217	CIP	R
2731	ERR9837218	CIP	S
2732	ERR9837219	CIP	S
2733	ERR9837220	CIP	S
2734	ERR9837221	CIP	R
2735	ERR9837222	CIP	S
2736	ERR9837223	CIP	R
2737	ERR9837224	CIP	R
2738	ERR9837225	CIP	S
2739	ERR9837226	CIP	R
2740	ERR9837227	CIP	S
2741	ERR9837228	CIP	R
2742	ERR9837229	CIP	S
2743	ERR9837230	CIP	S
2744	ERR9837231	CIP	R
2745	ERR9837232	CIP	R
2746	ERR9837233	CIP	R
2747	ERR9837234	CIP	R
2748	ERR9837235	CIP	S
2749	ERR9837236	CIP	R
2750	ERR9837237	CIP	R
2751	ERR9837238	CIP	R
2752	ERR9837239	CIP	S
2753	ERR9837240	CIP	S
2754	ERR9837241	CIP	R
2755	ERR9837242	CIP	S
2756	ERR9837243	CIP	S
2757	ERR9837244	CIP	S
2758	ERR9837245	CIP	R
2759	ERR9837246	CIP	R
2760	ERR9837247	CIP	S
2761	ERR9837248	CIP	S
2762	ERR9837249	CIP	R
2763	ERR9837250	CIP	S
2764	ERR9837251	CIP	S
2765	ERR9837252	CIP	R
2766	ERR9837253	CIP	R
2767	ERR9837254	CIP	S
2768	ERR9837255	CIP	S
2769	ERR9837256	CIP	S
2770	ERR9837257	CIP	R
2771	ERR9837258	CIP	S
2772	ERR9837259	CIP	R
2773	ERR9837260	CIP	S
2774	ERR9837261	CIP	S
2775	ERR9837262	CIP	R
2776	ERR9837263	CIP	S
2777	ERR9837264	CIP	R
2778	ERR9837265	CIP	S
2779	ERR9837266	CIP	R
2780	ERR9837267	CIP	R
2781	ERR9837268	CIP	S
2782	ERR9837269	CIP	S
2783	ERR9837270	CIP	R
2784	ERR9837271	CIP	S
2785	ERR9837272	CIP	S
2786	ERR9837273	CIP	R
2787	ERR9837274	CIP	S
2788	ERR9837275	CIP	R
2789	ERR9837276	CIP	S
2790	ERR9837277	CIP	R
2791	ERR9837278	CIP	S
2792	ERR9837279	CIP	S
2793	ERR9837280	CIP	S
2794	ERR9837281	CIP	R
2795	ERR9837282	CIP	S
2796	ERR9837283	CIP	S
2797	ERR9837284	CIP	S
2798	ERR9837285	CIP	S
2799	ERR9837286	CIP	S
2800	ERR9837287	CIP	S
2801	ERR9837288	CIP	S
2802	ERR9837289	CIP	S
2803	ERR9837290	CIP	R
2804	ERR9837291	CIP	S
2805	ERR9837292	CIP	R
2806	ERR9837293	CIP	R
2807	ERR9837294	CIP	S
2808	ERR9837295	CIP	S
2809	ERR9837296	CIP	R
2810	ERR9837297	CIP	S
2811	ERR9837298	CIP	S
2812	ERR9837299	CIP	R
2813	ERR9837300	CIP	S
2814	ERR9837301	CIP	R
2815	ERR9837302	CIP	R
2816	ERR9837303	CIP	R
2817	ERR9837304	CIP	S
2818	ERR9837305	CIP	R
2819	ERR9837306	CIP	S
2820	ERR9837307	CIP	S
2821	ERR9837308	CIP	R
2822	ERR9837309	CIP	S
2823	ERR9837310	CIP	R
2824	ERR9837311	CIP	R
2825	ERR9837312	CIP	S
2826	ERR9837313	CIP	R
2827	ERR9837314	CIP	S
2828	ERR9837315	CIP	S
2829	ERR9837316	CIP	S
2830	ERR9837317	CIP	R
2831	ERR9837318	CIP	S
2832	ERR9837319	CIP	S
2833	ERR9837320	CIP	R
2834	ERR9837321	CIP	S
2835	ERR9837322	CIP	R
2836	ERR9837323	CIP	R
2837	ERR9837324	CIP	S
2838	ERR9837325	CIP	R
2839	ERR9837326	CIP	R
2840	ERR9837327	CIP	R
2841	ERR9837328	CIP	R
2842	ERR9837329	CIP	R
2843	ERR9837330	CIP	S
2844	ERR9837331	CIP	S
2845	ERR9837332	CIP	S
2846	ERR9837333	CIP	R
2847	ERR9837334	CIP	R
2848	ERR9837335	CIP	S
2849	ERR9837336	CIP	R
2850	ERR9837337	CIP	S
2851	ERR9837338	CIP	S
2852	ERR9837339	CIP	R
2853	ERR9837340	CIP	R
2854	ERR9837341	CIP	R
2855	ERR9837342	CIP	R
2856	ERR9837343	CIP	R
2857	ERR9837344	CIP	R
2858	ERR9837345	CIP	S
2859	ERR9837346	CIP	S
2860	ERR9837347	CIP	R
2861	ERR9837348	CIP	R
2862	ERR9837349	CIP	S
2863	ERR9837350	CIP	S
2864	ERR9837351	CIP	S
2865	ERR9837352	CIP	S
2866	ERR9837353	CIP	S
2867	ERR9837354	CIP	S
2868	ERR9837355	CIP	S
2869	ERR9837356	CIP	R
2870	ERR9837357	CIP	R
2871	ERR9837358	CIP	R
2872	ERR9837359	CIP	S
2873	ERR9837360	CIP	S
2874	ERR9837361	CIP	R
2875	ERR9837362	CIP	R
2876	ERR9837363	CIP	S
2877	ERR9837364	CIP	R
2878	ERR9837365	CIP	R
2879	ERR9837366	CIP	R
2880	ERR9837367	CIP	S
2881	ERR9837368	CIP	R
2882	ERR9837369	CIP	S
2883	ERR9837370	CIP	R
2884	ERR9837371	CIP	R
2885	ERR9837372	CIP	R
2886	ERR9837373	CIP	R
2887	ERR9837374	CIP	S
2888	ERR9837375	CIP	R
2889	ERR9837376	CIP	S
2890	ERR9837377	CIP	R
2891	ERR9837378	CIP	R
2892	ERR9837379	CIP	R
2893	ERR9837380	CIP	R
2894	ERR9837381	CIP	R
2895	ERR9837382	CIP	R
2896	ERR9837383	CIP	S
2897	ERR9837384	CIP	R
2898	ERR9837385	CIP	S
2899	ERR9837386	CIP	S
2900	ERR9837387	CIP	S
2901	ERR9837388	CIP	R
2902	ERR9837389	CIP	R
2903	ERR9837390	CIP	R
2904	ERR9837391	CIP	S
2905	ERR9837392	CIP	R
2906	ERR9837393	CIP	S
2907	ERR9837394	CIP	S
2908	ERR9837395	CIP	S
2909	ERR9837396	CIP	R
2910	ERR9837397	CIP	S
2911	ERR9837398	CIP	S
2912	ERR9837399	CIP	R
2913	ERR9837400	CIP	R
2914	ERR9837401	CIP	R
2915	ERR9837402	CIP	R
2916	ERR9837403	CIP	R
2917	ERR9837404	CIP	S
2918	ERR9837405	CIP	R
2919	ERR9837406	CIP	R
2920	ERR9837407	CIP	R
2921	ERR9837408	CIP	R
2922	ERR9837409	CIP	S
2923	ERR9837410	CIP	S
2924	ERR9837411	CIP	S
2925	ERR9837412	CIP	S
2926	ERR9837413	CIP	R
2927	ERR9837414	CIP	S
2928	ERR9837415	CIP	S
2929	ERR9837416	CIP	S
2930	ERR9837417	CIP	R
2931	ERR9837418	CIP	R
2932	ERR9837419	CIP	R
2933	ERR9837420	CIP	S
2934	ERR9837421	CIP	R
2935	ERR9837422	CIP	S
2936	ERR9837423	CIP	S
2937	ERR9837424	CIP	R
2938	ERR9837425	CIP	R
2939	ERR9837426	CIP	S
2940	ERR9837427	CIP	R
2941	ERR9837428	CIP	S
2942	ERR9837429	CIP	R
2943	ERR9837430	CIP	R
2944	ERR9837431	CIP	R
2945	ERR9837432	CIP	S
2946	ERR9837433	CIP	R
2947	ERR9837434	CIP	R
2948	ERR9837435	CIP	R
2949	ERR9837436	CIP	S
2950	ERR9837437	CIP	R
2951	ERR9837438	CIP	S
2952	ERR9837439	CIP	R
2953	ERR9837440	CIP	R
2954	ERR9837441	CIP	S
2955	ERR9837442	CIP	R
2956	ERR9837443	CIP	R
2957	ERR9837444	CIP	R
2958	ERR9837445	CIP	S
2959	ERR9837446	CIP	R
2960	ERR9837447	CIP	R
2961	ERR9837448	CIP	S
2962	ERR9837449	CIP	R
2963	ERR9837450	CIP	R
2964	ERR9837451	CIP	R
2965	ERR9837452	CIP	S
2966	ERR9837453	CIP	S
2967	ERR9837454	CIP	R
2968	ERR9837455	CIP	S
2969	ERR9837456	CIP	R
2970	ERR9837457	CIP	S
2971	ERR9837458	CIP	S
2972	ERR9837459	CIP	S
2973	ERR9837460	CIP	R
2974	ERR9837461	CIP	S
2975	ERR9837462	CIP	R
2976	ERR9837463	CIP	S
2977	ERR9837464	CIP	S
2978	ERR9837465	CIP	R
2979	ERR9837466	CIP	R
2980	ERR9837467	CIP	S
2981	ERR9837468	CIP	S
2982	ERR9837469	CIP	S
2983	ERR9837470	CIP	S
2984	ERR9837471	CIP	R
2985	ERR9837472	CIP	R
2986	ERR9837473	CIP	R
2987	ERR9837474	CIP	S
2988	ERR9837475	CIP	R
2989	ERR9837476	CIP	S
2990	ERR9837477	CIP	R
2991	ERR9837478	CIP	S
2992	ERR9837479	CIP	S
2993	ERR9837480	CIP	R
2994	ERR9837481	CIP	S
2995	ERR9837482	CIP	S
2996	ERR9837483	CIP	R
2997	ERR9837484	CIP	R
2998	ERR9837485	CIP	R
2999	ERR9837486	CIP	R
3000	ERR9837487	CIP	R
3001	ERR9837488	CIP	R
3002	ERR9837489	CIP	R
3003	ERR9837490	CIP	R
3004	ERR9837491	CIP	R
3005	ERR9837492	CIP	R
3006	ERR9837493	CIP	S
3007	ERR9837494	CIP	R
3008	ERR9837495	CIP	S
3009	ERR9837496	CIP	S
3010	ERR9837497	CIP	S
3011	ERR9837498	CIP	R
3012	ERR9837499	CIP	S
3013	ERR9837500	CIP	S
3014	ERR9837501	CIP	S
3015	ERR9837502	CIP	S
3016	ERR9837503	CIP	S
3017	ERR9837504	CIP	R
3018	ERR9837505	CIP	R
3019	ERR9837506	CIP	R
3020	ERR9837507	CIP	S
3021	ERR9837508	CIP	R
3022	ERR9837509	CIP	R
3023	ERR9837510	CIP	S
3024	ERR9837511	CIP	R
3025	ERR9837512	CIP	R
3026	ERR9837513	CIP	R
3027	ERR9837514	CIP	R
3028	ERR9837515	CIP	S
3029	ERR9837516	CIP	R
3030	ERR9837517	CIP	R
3031	ERR9837518	CIP	S
3032	ERR9837519	CIP	R
3033	ERR9837520	CIP	S
3034	ERR9837521	CIP	R
3035	ERR9837522	CIP	S
3036	ERR9837523	CIP	S
3037	ERR9837524	CIP	S
3038	ERR9837525	CIP	S
3039	ERR9837526	CIP	R
3040	ERR9837527	CIP	R
3041	ERR9837528	CIP	R
3042	ERR9837529	CIP	R
3043	ERR9837530	CIP	R
3044	ERR9837531	CIP	S
3045	ERR9837532	CIP	S
3046	ERR9837533	CIP	R
3047	ERR9837534	CIP	R
3048	ERR9837535	CIP	S
3049	ERR9837536	CIP	S
3050	ERR9837537	CIP	S
3051	ERR9837538	CIP	R
3052	ERR9837539	CIP	R
3053	ERR9837540	CIP	S
3054	ERR9837541	CIP	S
3055	ERR9837542	CIP	S
3056	ERR9837543	CIP	S
3057	ERR9837544	CIP	R
3058	ERR9837545	CIP	R
3059	ERR9837546	CIP	R
3060	ERR9837547	CIP	S
3061	ERR9837548	CIP	S
3062	ERR9837549	CIP	S
3063	ERR9837550	CIP	S
3064	ERR9837551	CIP	S
3065	ERR9837552	CIP	R
3066	ERR9837553	CIP	S
3067	ERR9837554	CIP	S
3068	ERR9837555	CIP	S
3069	ERR9837556	CIP	S
3070	ERR9837557	CIP	S
3071	ERR9837558	CIP	S
3072	ERR9837559	CIP	R
3073	ERR9837560	CIP	S
3074	ERR9837561	CIP	R
3075	ERR9837562	CIP	R
3076	ERR9837563	CIP	S
3077	ERR9837564	CIP	R
3078	ERR9837565	CIP	S
3079	ERR9837566	CIP	R
3080	ERR9837567	CIP	S
3081	ERR9837568	CIP	S
3082	ERR9837569	CIP	R
3083	ERR9837570	CIP	S
3084	ERR9837571	CIP	S
3085	ERR9837572	CIP	R
3086	ERR9837573	CIP	R
3087	ERR9837574	CIP	R
3088	ERR9837575	CIP	R
3089	ERR9837576	CIP	S
3090	ERR9837577	CIP	S
3091	ERR9837578	CIP	S
3092	ERR9837579	CIP	R
3093	ERR9837580	CIP	R
3094	ERR9837581	CIP	R
3095	ERR9837582	CIP	R
3096	ERR9837583	CIP	S
3097	ERR9837584	CIP	S
3098	ERR9837585	CIP	R
3099	ERR9837586	CIP	R
3100	ERR9837587	CIP	S
3101	ERR9837588	CIP	S
3102	ERR9837589	CIP	S
3103	ERR9837590	CIP	S
3104	ERR9837591	CIP	S
3105	ERR9837592	CIP	R
3106	ERR9837593	CIP	S
3107	ERR9837594	CIP	R
3108	ERR9837595	CIP	S
3109	ERR9837596	CIP	S
3110	ERR9837597	CIP	S
3111	ERR9837598	CIP	R
3112	ERR9837599	CIP	R
3113	ERR9837600	CIP	S
3114	ERR9837601	CIP	R
3115	ERR9837602	CIP	S
3116	ERR9837603	CIP	S
3117	ERR9837604	CIP	S
3118	ERR9837605	CIP	S
3119	ERR9837606	CIP	S
3120	ERR9837607	CIP	S
3121	ERR9837608	CIP	R
3122	ERR9837609	CIP	R
3123	ERR9837610	CIP	S
3124	ERR9837611	CIP	R
3125	ERR9837612	CIP	R
3126	ERR9837613	CIP	R
3127	ERR9837614	CIP	R
3128	ERR9837615	CIP	S
3129	ERR9837616	CIP	S
3130	ERR9837617	CIP	S
3131	ERR9837618	CIP	S
3132	ERR9837619	CIP	S
3133	ERR9837620	CIP	S
3134	ERR9837621	CIP	S
3135	ERR9837622	CIP	S
3136	ERR9837623	CIP	S
3137	ERR9837624	CIP	R
3138	ERR9837625	CIP	R
3139	ERR9837626	CIP	R
3140	ERR9837627	CIP	R
3141	ERR9837628	CIP	S
3142	ERR9837629	CIP	R
3143	ERR9837630	CIP	S
3144	ERR9837631	CIP	S
3145	ERR9837632	CIP	S
3146	ERR9837633	CIP	S
3147	ERR9837634	CIP	S
3148	ERR9837635	CIP	S
3149	ERR9837636	CIP	S
3150	ERR9837637	CIP	R
3151	ERR9837638	CIP	R
3152	ERR9837639	CIP	R
3153	ERR9837640	CIP	R
3154	ERR9837641	CIP	R
3155	ERR9837642	CIP	R
3156	ERR9837643	CIP	S
3157	ERR9837644	CIP	S
3158	ERR9837645	CIP	S
3159	ERR9837646	CIP	S
3160	ERR9837647	CIP	R
3161	ERR9837648	CIP	S
3162	ERR9837649	CIP	S
3163	ERR9837650	CIP	S
3164	ERR9837651	CIP	R
3165	ERR9837652	CIP	R
3166	ERR9837653	CIP	S
3167	ERR9837654	CIP	R
3168	ERR9837655	CIP	R
3169	ERR9837656	CIP	S
3170	ERR9837657	CIP	S
3171	ERR9837658	CIP	S
3172	ERR9837659	CIP	S
3173	ERR9837660	CIP	S
3174	ERR9837661	CIP	S
3175	ERR9837662	CIP	S
3176	ERR9837663	CIP	R
3177	ERR9837664	CIP	S
3178	ERR9837665	CIP	S
3179	ERR9837666	CIP	R
3180	ERR9837667	CIP	S
3181	ERR9837668	CIP	R
3182	ERR9837669	CIP	R
3183	ERR9837670	CIP	S
3184	ERR9837671	CIP	S
3185	ERR9837672	CIP	R
3186	ERR9837673	CIP	R
3187	ERR9837674	CIP	S
3188	ERR9837675	CIP	S
3189	ERR9837676	CIP	R
3190	ERR9837677	CIP	S
3191	ERR9837678	CIP	R
3192	ERR9837679	CIP	S
3193	ERR9837680	CIP	R
3194	ERR9837681	CIP	R
3195	ERR9837682	CIP	R
3196	ERR9837683	CIP	S
3197	ERR9837684	CIP	S
3198	ERR9837685	CIP	R
3199	ERR9837686	CIP	R
3200	ERR9837687	CIP	R
3201	ERR9837688	CIP	R
3202	ERR9837689	CIP	S
3203	ERR9837690	CIP	R
3204	ERR9837691	CIP	R
3205	ERR9837692	CIP	S
3206	ERR9837693	CIP	R
3207	ERR9837694	CIP	S
3208	ERR9837695	CIP	R
3209	ERR9837696	CIP	R
3210	ERR9837697	CIP	R
3211	ERR9837698	CIP	S
3212	ERR9837699	CIP	S
3213	ERR9837700	CIP	R
3214	ERR9837701	CIP	R
3215	ERR9837702	CIP	S
3216	ERR9837703	CIP	R
3217	ERR9837704	CIP	S
3218	ERR9837705	CIP	R
3219	ERR9837706	CIP	R
3220	ERR9837707	CIP	R
3221	ERR9837708	CIP	R
3222	ERR9837709	CIP	S
3223	ERR9837710	CIP	R
3224	ERR9837711	CIP	R
3225	ERR9837712	CIP	S
3226	ERR9837713	CIP	S
3227	ERR9837714	CIP	R
3228	ERR9837715	CIP	S
3229	ERR9837716	CIP	R
3230	ERR9837717	CIP	S
3231	ERR9837718	CIP	R
3232	ERR9837719	CIP	R
3233	ERR9837721	CIP	S
3234	ERR9837722	CIP	S
3235	ERR9837723	CIP	R
3236	ERR9837724	CIP	R
3237	ERR9837725	CIP	S
3238	ERR9837726	CIP	R
3239	ERR9837727	CIP	R
3240	ERR9837728	CIP	S
3241	ERR9837729	CIP	R
3242	ERR9837730	CIP	R
3243	ERR9837731	CIP	S
3244	ERR9837732	CIP	R
3245	ERR9837742	CIP	S
3246	ERR9837743	CIP	S
3247	ERR9837744	CIP	S
3248	ERR9837745	CIP	R
3249	ERR9837746	CIP	S
3250	ERR9837747	CIP	R
3251	ERR9837748	CIP	S
3252	ERR9837749	CIP	R
3253	ERR9837750	CIP	S
3254	ERR9837751	CIP	R
3255	ERR9837752	CIP	R
3256	ERR9837753	CIP	R
3257	ERR9837754	CIP	S
3258	ERR9837755	CIP	R
3259	ERR9837756	CIP	R
3260	ERR9837757	CIP	R
3261	ERR9837758	CIP	S
3262	ERR9837759	CIP	R
3263	ERR9837760	CIP	S
3264	ERR9837761	CIP	S
3265	ERR9837762	CIP	R
3266	ERR9837763	CIP	S
3267	ERR9837764	CIP	S
3268	ERR9837765	CIP	R
3269	ERR9837766	CIP	S
3270	ERR9837767	CIP	S
3271	ERR9837768	CIP	S
3272	ERR9837769	CIP	S
3273	ERR9837770	CIP	S
3274	ERR9837771	CIP	R
3275	ERR9837772	CIP	R
3276	ERR9837773	CIP	S
3277	ERR9837774	CIP	S
3278	ERR9837775	CIP	S
3279	ERR9837776	CIP	R
3280	ERR9837777	CIP	S
3281	ERR9837778	CIP	R
3282	ERR9837779	CIP	S
3283	ERR9837780	CIP	S
3284	ERR9837781	CIP	R
3285	ERR9837782	CIP	R
3286	ERR9837783	CIP	S
3287	ERR9837784	CIP	R
3288	ERR9837785	CIP	S
3289	ERR9837786	CIP	R
3290	ERR9837787	CIP	S
3291	ERR9837788	CIP	S
3292	ERR9837789	CIP	R
3293	ERR9837790	CIP	R
3294	ERR9837791	CIP	R
3295	ERR9837792	CIP	S
3296	ERR9837793	CIP	S
3297	ERR9837794	CIP	S
3298	ERR9837795	CIP	R
3299	ERR9837796	CIP	R
3300	ERR9837797	CIP	S
3301	ERR9837798	CIP	S
3302	ERR9837799	CIP	S
3303	ERR9837800	CIP	S
3304	ERR9837801	CIP	R
3305	ERR9837802	CIP	R
3306	ERR9837803	CIP	S
3307	ERR9837804	CIP	R
3308	ERR9837805	CIP	S
3309	ERR9837806	CIP	S
3310	ERR9837807	CIP	S
3311	ERR9837808	CIP	R
3312	ERR9837809	CIP	S
3313	ERR9837810	CIP	S
3314	ERR9837811	CIP	R
3315	ERR9837812	CIP	S
3316	ERR9837813	CIP	S
3317	ERR9837814	CIP	S
3318	ERR9837815	CIP	R
3319	ERR9837816	CIP	R
3320	ERR9837817	CIP	R
3321	ERR9837818	CIP	R
3322	ERR9837819	CIP	S
3323	ERR9837820	CIP	R
3324	ERR9837821	CIP	R
3325	ERR9837822	CIP	S
3326	ERR9837823	CIP	S
3327	ERR9837824	CIP	R
3328	ERR9837825	CIP	S
3329	ERR9837826	CIP	S
3330	ERR9837827	CIP	R
3331	ERR9837828	CIP	R
3332	ERR9837829	CIP	R
3333	ERR9837830	CIP	S
3334	ERR9837831	CIP	S
3335	ERR9837832	CIP	R
3336	ERR9837834	CIP	S
3337	ERR9837836	CIP	S
3338	ERR9837837	CIP	R
3339	ERR9837838	CIP	R
3340	ERR9837839	CIP	S
3341	ERR9837840	CIP	S
3342	ERR9837841	CIP	R
3343	ERR9837842	CIP	R
3344	ERR9837843	CIP	R
3345	ERR9837844	CIP	R
3346	ERR9837845	CIP	R
3347	ERR9837846	CIP	R
3348	ERR9837847	CIP	S
3349	ERR9837848	CIP	R
3350	ERR9837849	CIP	R
3351	ERR9837850	CIP	S
3352	ERR9837851	CIP	S
3353	ERR9837852	CIP	S
3354	ERR9837853	CIP	R
3355	ERR9837854	CIP	S
3356	ERR9837855	CIP	R
3357	ERR9837856	CIP	R
3358	ERR9837857	CIP	R
3359	ERR9837858	CIP	R
3360	ERR9837859	CIP	S
3361	ERR9837860	CIP	S
3362	ERR9837861	CIP	S
3363	ERR9837862	CIP	R
3364	ERR9837863	CIP	R
3365	ERR9837864	CIP	S
3366	ERR9837865	CIP	R
3367	ERR9837866	CIP	R
3368	ERR9837867	CIP	S
3369	ERR9837868	CIP	S
3370	ERR9837869	CIP	S
3371	ERR9837870	CIP	R
3372	ERR9837871	CIP	R
3373	ERR9837872	CIP	R
3374	ERR9837873	CIP	R
3375	ERR9837874	CIP	R
3376	ERR9837875	CIP	R
3377	ERR9837876	CIP	R
3378	ERR9837877	CIP	R
3379	ERR9837878	CIP	S
3380	ERR9837879	CIP	S
3381	ERR9837880	CIP	S
3382	ERR9837881	CIP	S
3383	ERR9837882	CIP	R
3384	ERR9837883	CIP	R
3385	ERR9837884	CIP	S
3386	ERR9837885	CIP	S
3387	ERR9837886	CIP	R
3388	ERR9837888	CIP	S
3389	ERR9837889	CIP	S
3390	ERR9837890	CIP	R
3391	ERR9837891	CIP	R
3392	ERR9837892	CIP	S
3393	ERR9837894	CIP	R
3394	ERR9837895	CIP	S
3395	ERR9837896	CIP	R
3396	ERR9837897	CIP	R
3397	ERR9837898	CIP	R
3398	ERR9837899	CIP	R
3399	ERR9837900	CIP	R
3400	ERR9837901	CIP	S
3401	ERR9837902	CIP	R
3402	ERR9837903	CIP	S
3403	ERR9837904	CIP	S
3404	ERR9837905	CIP	S
3405	ERR9837906	CIP	S
3406	ERR9837907	CIP	S
3407	ERR9837908	CIP	S
3408	ERR9837909	CIP	S
3409	ERR9837910	CIP	R
3410	ERR9837911	CIP	R
3411	ERR9837912	CIP	R
3412	ERR9837913	CIP	R
3413	ERR9837914	CIP	S
3414	ERR9837915	CIP	S
3415	ERR9837916	CIP	R
3416	ERR9837917	CIP	S
3417	ERR9837918	CIP	R
3418	ERR9837919	CIP	R
3419	ERR9837920	CIP	R
3420	ERR9837921	CIP	S
3421	ERR9837922	CIP	S
3422	ERR9837923	CIP	S
3423	ERR9837924	CIP	S
3424	ERR9837925	CIP	S
3425	ERR9837926	CIP	R
3426	ERR9837927	CIP	S
3427	ERR9837928	CIP	R
3428	ERR9837929	CIP	S
3429	ERR9837930	CIP	S
3430	ERR9837931	CIP	R
3431	ERR9837932	CIP	S
3432	ERR9837933	CIP	R
3433	ERR9837934	CIP	S
3434	ERR9837935	CIP	R
3435	ERR9837936	CIP	S
3436	ERR9837937	CIP	R
3437	ERR9837938	CIP	S
3438	ERR9837939	CIP	S
3439	ERR9837940	CIP	R
3440	ERR9837941	CIP	R
3441	ERR9837942	CIP	S
3442	ERR9837943	CIP	R
3443	ERR9837944	CIP	S
3444	ERR9837945	CIP	S
3445	ERR9837946	CIP	R
3446	ERR9837947	CIP	R
3447	ERR9837948	CIP	S
3448	ERR9837949	CIP	S
3449	ERR9837950	CIP	S
3450	ERR9837951	CIP	R
3451	ERR9837952	CIP	R
3452	ERR9837953	CIP	R
3453	ERR9837954	CIP	S
3454	ERR9837955	CIP	R
3455	ERR9837956	CIP	S
3456	ERR9837957	CIP	R
3457	ERR9837958	CIP	R
3458	ERR9837959	CIP	R
3459	ERR9837960	CIP	S
3460	ERR9837961	CIP	R
3461	ERR9837962	CIP	S
3462	ERR9837963	CIP	R
3463	ERR9837964	CIP	S
3464	ERR9837965	CIP	R
3465	ERR9837966	CIP	S
3466	ERR9837967	CIP	S
3467	ERR9837968	CIP	R
3468	ERR9837969	CIP	R
3469	ERR9837970	CIP	S
3470	ERR9837971	CIP	S
3471	ERR9837972	CIP	R
3472	ERR9837973	CIP	R
3473	ERR9837974	CIP	S
3474	ERR9837975	CIP	S
3475	ERR9837976	CIP	S
3476	ERR9837977	CIP	S
3477	ERR9837978	CIP	R
3478	ERR9837979	CIP	S
3479	ERR9837980	CIP	R
3480	ERR9837981	CIP	S
3481	ERR9837982	CIP	S
3482	ERR9837983	CIP	R
3483	ERR9837984	CIP	S
3484	ERR9837985	CIP	S
3485	ERR9837986	CIP	S
3486	ERR9837987	CIP	S
3487	ERR9837988	CIP	R
3488	ERR9837989	CIP	S
3489	ERR9837990	CIP	S
3490	ERR9837991	CIP	R
3491	ERR9837992	CIP	R
3492	ERR9837993	CIP	R
3493	ERR9837994	CIP	R
3494	ERR9837995	CIP	R
3495	ERR9837996	CIP	R
3496	ERR9837997	CIP	S
3497	ERR9837998	CIP	R
3498	ERR9837999	CIP	R
3499	ERR9838000	CIP	R
3500	ERR9838001	CIP	S
3501	ERR9838002	CIP	S
3502	ERR9838003	CIP	S
3503	ERR9838004	CIP	R
3504	ERR9838005	CIP	S
3505	ERR9838006	CIP	S
3506	ERR9838007	CIP	S
3507	ERR9838008	CIP	R
3508	ERR9838009	CIP	S
3509	ERR9838010	CIP	S
3510	ERR9838011	CIP	S
3511	ERR9838012	CIP	R
3512	ERR9838013	CIP	R
3513	ERR9838014	CIP	S
3514	ERR9838015	CIP	S
3515	ERR9838016	CIP	S
3516	ERR9838017	CIP	S
3517	ERR9838018	CIP	S
3518	ERR9838019	CIP	R
3519	ERR9838020	CIP	R
3520	ERR9838021	CIP	S
3521	ERR9838022	CIP	R
3522	ERR9838023	CIP	R
3523	ERR9838024	CIP	R
3524	ERR9838025	CIP	R
3525	ERR9838026	CIP	S
3526	ERR9838027	CIP	S
3527	ERR9838028	CIP	R
3528	ERR9838029	CIP	S
3529	ERR9838030	CIP	R
3530	ERR9838031	CIP	S
3531	ERR9838032	CIP	R
3532	ERR9838033	CIP	R
3533	ERR9838034	CIP	R
3534	ERR9838035	CIP	S
3535	ERR9838036	CIP	S
3536	ERR9838037	CIP	S
3537	ERR9838038	CIP	S
3538	ERR9838039	CIP	R
3539	ERR9838040	CIP	R
3540	ERR9838041	CIP	S
3541	ERR9838042	CIP	S
3542	ERR9838043	CIP	S
3543	ERR9838044	CIP	S
3544	ERR9838045	CIP	S
3545	ERR9838046	CIP	R
3546	ERR9838047	CIP	R
3547	ERR9838048	CIP	R
3548	ERR9838049	CIP	R
3549	ERR9838050	CIP	S
3550	ERR9838051	CIP	S
3551	ERR9838052	CIP	S
3552	ERR9838053	CIP	R
3553	ERR9838054	CIP	S
3554	ERR9838055	CIP	S
