"id"	"drug_agent"	"pheno_eucast"
"12468"	"ERR9838459"	"CFM"	"S"
"12469"	"ERR9838459"	"CRO"	"S"
"12470"	"ERR9838460"	"CIP"	"R"
"12471"	"ERR9838460"	"CFM"	"S"
"12472"	"ERR9838460"	"CRO"	"S"
"12473"	"ERR9838461"	"CIP"	"R"
"12474"	"ERR9838461"	"CFM"	"S"
"12475"	"ERR9838461"	"CRO"	"S"
"12476"	"ERR9838462"	"CFM"	"S"
"12477"	"ERR9838462"	"CRO"	"S"
"12478"	"ERR9838463"	"CIP"	"R"
"12479"	"ERR9838463"	"CFM"	"S"
"12480"	"ERR9838463"	"CRO"	"S"
"12481"	"ERR9838464"	"CIP"	"R"
"12482"	"ERR9838464"	"CFM"	"S"
"12483"	"ERR9838464"	"CRO"	"S"
"12484"	"ERR9838465"	"CIP"	"S"
"12485"	"ERR9838465"	"CFM"	"S"
"12486"	"ERR9838465"	"CRO"	"S"
"12487"	"ERR9838466"	"CFM"	"S"
"12488"	"ERR9838466"	"CRO"	"S"
"12489"	"ERR9838467"	"CIP"	"R"
"12490"	"ERR9838467"	"CFM"	"S"
"12491"	"ERR9838467"	"CRO"	"S"
"12492"	"ERR9838468"	"CIP"	"S"
"12493"	"ERR9838468"	"CFM"	"S"
"12494"	"ERR9838468"	"CRO"	"S"
"12495"	"ERR9838469"	"CFM"	"S"
"12496"	"ERR9838469"	"CRO"	"S"
"12497"	"ERR9838470"	"CIP"	"R"
"12498"	"ERR9838470"	"CFM"	"S"
"12499"	"ERR9838470"	"CRO"	"S"
"12500"	"ERR9838471"	"CFM"	"S"
"12501"	"ERR9838471"	"CRO"	"S"
"12502"	"ERR9838472"	"CIP"	"R"
"12503"	"ERR9838472"	"CFM"	"S"
"12504"	"ERR9838472"	"CRO"	"S"
"12505"	"ERR9838473"	"CFM"	"S"
"12506"	"ERR9838473"	"CRO"	"S"
"12507"	"ERR9838474"	"CFM"	"S"
"12508"	"ERR9838474"	"CRO"	"S"
"12509"	"ERR9838475"	"CIP"	"R"
"12510"	"ERR9838475"	"CFM"	"S"
"12511"	"ERR9838475"	"CRO"	"S"
"12512"	"ERR9838476"	"CIP"	"S"
"12513"	"ERR9838476"	"CFM"	"S"
"12514"	"ERR9838476"	"CRO"	"S"
"12515"	"ERR9838477"	"CFM"	"S"
"12516"	"ERR9838477"	"CRO"	"S"
"12517"	"ERR9838478"	"CIP"	"R"
"12518"	"ERR9838478"	"CFM"	"S"
"12519"	"ERR9838478"	"CRO"	"S"
"12520"	"ERR9838479"	"CIP"	"S"
"12521"	"ERR9838479"	"CFM"	"S"
"12522"	"ERR9838479"	"CRO"	"S"
"12523"	"ERR9838480"	"CIP"	"R"
"12524"	"ERR9838480"	"CFM"	"S"
"12525"	"ERR9838480"	"CRO"	"S"
"12526"	"ERR9838481"	"CFM"	"S"
"12527"	"ERR9838481"	"CRO"	"S"
"12528"	"ERR9838482"	"CIP"	"R"
"12529"	"ERR9838482"	"CFM"	"S"
"12530"	"ERR9838482"	"CRO"	"S"
"12531"	"ERR9838483"	"CIP"	"R"
"12532"	"ERR9838483"	"CFM"	"S"
"12533"	"ERR9838483"	"CRO"	"S"
"12534"	"ERR9838484"	"CIP"	"S"
"12535"	"ERR9838484"	"CFM"	"S"
"12536"	"ERR9838484"	"CRO"	"S"
"12537"	"ERR9838485"	"CIP"	"S"
"12538"	"ERR9838485"	"CFM"	"S"
"12539"	"ERR9838485"	"CRO"	"S"
"12540"	"ERR9838486"	"CIP"	"S"
"12541"	"ERR9838486"	"CFM"	"S"
"12542"	"ERR9838486"	"CRO"	"S"
"12543"	"ERR9838487"	"CIP"	"R"
"12544"	"ERR9838487"	"CFM"	"S"
"12545"	"ERR9838487"	"CRO"	"S"
"12546"	"ERR9838488"	"CFM"	"S"
"12547"	"ERR9838488"	"CRO"	"S"
"12548"	"ERR9838489"	"CFM"	"S"
"12549"	"ERR9838489"	"CRO"	"S"
"12550"	"ERR9838490"	"CIP"	"S"
"12551"	"ERR9838490"	"CFM"	"S"
"12552"	"ERR9838490"	"CRO"	"S"
"12553"	"ERR9838491"	"CIP"	"S"
"12554"	"ERR9838491"	"CFM"	"S"
"12555"	"ERR9838491"	"CRO"	"S"
"12556"	"ERR9838492"	"CFM"	"S"
"12557"	"ERR9838492"	"CRO"	"S"
"12558"	"ERR9838493"	"CFM"	"S"
"12559"	"ERR9838493"	"CRO"	"S"
"12560"	"ERR9838494"	"CIP"	"R"
"12561"	"ERR9838494"	"CFM"	"S"
"12562"	"ERR9838494"	"CRO"	"S"
"12563"	"ERR9838495"	"CFM"	"S"
"12564"	"ERR9838495"	"CRO"	"S"
"12565"	"ERR9838496"	"CIP"	"S"
"12566"	"ERR9838496"	"CFM"	"S"
"12567"	"ERR9838496"	"CRO"	"S"
"12568"	"ERR9838497"	"CFM"	"S"
"12569"	"ERR9838497"	"CRO"	"S"
"12570"	"ERR9838498"	"CIP"	"R"
"12571"	"ERR9838498"	"CFM"	"S"
"12572"	"ERR9838498"	"CRO"	"S"
"12573"	"ERR9838499"	"CFM"	"S"
"12574"	"ERR9838499"	"CRO"	"S"
"12575"	"ERR9838500"	"CIP"	"S"
"12576"	"ERR9838500"	"CFM"	"S"
"12577"	"ERR9838500"	"CRO"	"S"
"12578"	"ERR9838501"	"CFM"	"S"
"12579"	"ERR9838501"	"CRO"	"S"
"12580"	"ERR9838502"	"CFM"	"S"
"12581"	"ERR9838502"	"CRO"	"S"
"12582"	"ERR9838503"	"CFM"	"S"
"12583"	"ERR9838503"	"CRO"	"S"
"12584"	"ERR9838504"	"CIP"	"S"
"12585"	"ERR9838504"	"CFM"	"S"
"12586"	"ERR9838504"	"CRO"	"S"
"12587"	"ERR9838505"	"CFM"	"S"
"12588"	"ERR9838505"	"CRO"	"S"
"12589"	"ERR9838506"	"CIP"	"R"
"12590"	"ERR9838506"	"CFM"	"S"
"12591"	"ERR9838506"	"CRO"	"S"
"12592"	"ERR9838507"	"CIP"	"S"
"12593"	"ERR9838507"	"CFM"	"S"
"12594"	"ERR9838507"	"CRO"	"S"
"12595"	"ERR9838508"	"CFM"	"S"
"12596"	"ERR9838508"	"CRO"	"S"
"12597"	"ERR9838509"	"CFM"	"S"
"12598"	"ERR9838509"	"CRO"	"S"
"12599"	"ERR9838510"	"CIP"	"R"
"12600"	"ERR9838510"	"CFM"	"S"
"12601"	"ERR9838510"	"CRO"	"S"
"12602"	"ERR9838511"	"CIP"	"S"
"12603"	"ERR9838511"	"CFM"	"S"
"12604"	"ERR9838511"	"CRO"	"S"
"12605"	"ERR9838512"	"CIP"	"R"
"12606"	"ERR9838512"	"CFM"	"S"
"12607"	"ERR9838512"	"CRO"	"S"
"12608"	"ERR9838513"	"CIP"	"R"
"12609"	"ERR9838513"	"CFM"	"S"
"12610"	"ERR9838513"	"CRO"	"S"
"12611"	"ERR9838514"	"CFM"	"S"
"12612"	"ERR9838514"	"CRO"	"S"
"12613"	"ERR9838515"	"CFM"	"S"
"12614"	"ERR9838515"	"CRO"	"S"
"12615"	"ERR9838516"	"CIP"	"R"
"12616"	"ERR9838516"	"CFM"	"S"
"12617"	"ERR9838516"	"CRO"	"S"
"12618"	"ERR9838517"	"CIP"	"S"
"12619"	"ERR9838517"	"CFM"	"S"
"12620"	"ERR9838517"	"CRO"	"S"
"12621"	"ERR9838518"	"CIP"	"R"
"12622"	"ERR9838518"	"CFM"	"S"
"12623"	"ERR9838518"	"CRO"	"S"
"12624"	"ERR9838519"	"CIP"	"S"
"12625"	"ERR9838519"	"CFM"	"S"
"12626"	"ERR9838519"	"CRO"	"S"
"12627"	"ERR9838520"	"CIP"	"S"
"12628"	"ERR9838520"	"CFM"	"S"
"12629"	"ERR9838520"	"CRO"	"S"
"12630"	"ERR9838521"	"CIP"	"R"
"12631"	"ERR9838521"	"CFM"	"S"
"12632"	"ERR9838521"	"CRO"	"S"
"12633"	"ERR9838522"	"CIP"	"R"
"12634"	"ERR9838522"	"CFM"	"S"
"12635"	"ERR9838522"	"CRO"	"S"
"12636"	"ERR9838523"	"CIP"	"R"
"12637"	"ERR9838523"	"CFM"	"S"
"12638"	"ERR9838523"	"CRO"	"S"
"12639"	"ERR9838524"	"CIP"	"R"
"12640"	"ERR9838524"	"CFM"	"S"
"12641"	"ERR9838524"	"CRO"	"S"
"12642"	"ERR9838525"	"CIP"	"S"
"12643"	"ERR9838525"	"CFM"	"S"
"12644"	"ERR9838525"	"CRO"	"S"
"12645"	"ERR9838526"	"CIP"	"R"
"12646"	"ERR9838526"	"CFM"	"S"
"12647"	"ERR9838526"	"CRO"	"S"
"12648"	"ERR9838527"	"CIP"	"R"
"12649"	"ERR9838527"	"CFM"	"S"
"12650"	"ERR9838527"	"CRO"	"S"
"12651"	"ERR9838528"	"CIP"	"S"
"12652"	"ERR9838528"	"CFM"	"S"
"12653"	"ERR9838528"	"CRO"	"S"
"12654"	"ERR9838529"	"CIP"	"R"
"12655"	"ERR9838529"	"CFM"	"S"
"12656"	"ERR9838529"	"CRO"	"S"
"12657"	"ERR9838530"	"CIP"	"S"
"12658"	"ERR9838530"	"CFM"	"S"
"12659"	"ERR9838530"	"CRO"	"S"
"12660"	"ERR9838531"	"CIP"	"S"
"12661"	"ERR9838531"	"CFM"	"S"
"12662"	"ERR9838531"	"CRO"	"S"
"12663"	"ERR9838532"	"CIP"	"R"
"12664"	"ERR9838532"	"CFM"	"S"
"12665"	"ERR9838532"	"CRO"	"S"
"12666"	"ERR9838533"	"CIP"	"R"
"12667"	"ERR9838533"	"CFM"	"S"
"12668"	"ERR9838533"	"CRO"	"S"
"12669"	"ERR9838534"	"CIP"	"R"
"12670"	"ERR9838534"	"CFM"	"S"
"12671"	"ERR9838534"	"CRO"	"S"
"12672"	"ERR9838535"	"CIP"	"S"
"12673"	"ERR9838535"	"CFM"	"S"
"12674"	"ERR9838535"	"CRO"	"S"
"12675"	"ERR9838536"	"CIP"	"S"
"12676"	"ERR9838536"	"CFM"	"S"
"12677"	"ERR9838536"	"CRO"	"S"
"12678"	"ERR9838537"	"CIP"	"R"
"12679"	"ERR9838537"	"CFM"	"S"
"12680"	"ERR9838537"	"CRO"	"S"
"12681"	"ERR9838538"	"CIP"	"S"
"12682"	"ERR9838538"	"CFM"	"S"
"12683"	"ERR9838538"	"CRO"	"S"
"12684"	"ERR9838539"	"CIP"	"S"
"12685"	"ERR9838539"	"CFM"	"S"
"12686"	"ERR9838539"	"CRO"	"S"
"12687"	"ERR9838540"	"CIP"	"R"
"12688"	"ERR9838540"	"CFM"	"S"
"12689"	"ERR9838540"	"CRO"	"S"
"12690"	"ERR9838541"	"CIP"	"R"
"12691"	"ERR9838541"	"CFM"	"S"
"12692"	"ERR9838541"	"CRO"	"S"
"12693"	"ERR9838542"	"CIP"	"R"
"12694"	"ERR9838542"	"CFM"	"S"
"12695"	"ERR9838542"	"CRO"	"S"
"12696"	"ERR9838543"	"CIP"	"S"
"12697"	"ERR9838543"	"CFM"	"S"
"12698"	"ERR9838543"	"CRO"	"S"
"12699"	"ERR9838544"	"CIP"	"S"
"12700"	"ERR9838544"	"CFM"	"S"
"12701"	"ERR9838544"	"CRO"	"S"
"12702"	"ERR9838545"	"CIP"	"S"
"12703"	"ERR9838545"	"CFM"	"S"
"12704"	"ERR9838545"	"CRO"	"S"
"12705"	"ERR9838546"	"CIP"	"S"
"12706"	"ERR9838546"	"CFM"	"S"
"12707"	"ERR9838546"	"CRO"	"S"
"12708"	"ERR9838547"	"CIP"	"R"
"12709"	"ERR9838547"	"CFM"	"S"
"12710"	"ERR9838547"	"CRO"	"S"
"12711"	"ERR9838548"	"CIP"	"R"
"12712"	"ERR9838548"	"CFM"	"S"
"12713"	"ERR9838548"	"CRO"	"S"
"12714"	"ERR9838549"	"CIP"	"R"
"12715"	"ERR9838549"	"CFM"	"S"
"12716"	"ERR9838549"	"CRO"	"S"
"12717"	"ERR9838550"	"CIP"	"R"
"12718"	"ERR9838550"	"CFM"	"S"
"12719"	"ERR9838550"	"CRO"	"S"
"12720"	"ERR9838551"	"CIP"	"R"
"12721"	"ERR9838551"	"CFM"	"R"
"12722"	"ERR9838551"	"CRO"	"S"
"12723"	"ERR9838552"	"CIP"	"R"
"12724"	"ERR9838552"	"CFM"	"S"
"12725"	"ERR9838552"	"CRO"	"S"
"12726"	"ERR9838553"	"CIP"	"R"
"12727"	"ERR9838553"	"CFM"	"S"
"12728"	"ERR9838553"	"CRO"	"S"
"12729"	"ERR9838554"	"CFM"	"S"
"12730"	"ERR9838554"	"CRO"	"S"
"12731"	"ERR9838555"	"CIP"	"R"
"12732"	"ERR9838555"	"CFM"	"S"
"12733"	"ERR9838555"	"CRO"	"S"
"12734"	"ERR9838556"	"CIP"	"S"
"12735"	"ERR9838556"	"CFM"	"S"
"12736"	"ERR9838556"	"CRO"	"S"
"12737"	"ERR9838557"	"CFM"	"S"
"12738"	"ERR9838557"	"CRO"	"S"
"12739"	"ERR9838558"	"CFM"	"S"
"12740"	"ERR9838558"	"CRO"	"S"
"12741"	"ERR9838559"	"CIP"	"S"
"12742"	"ERR9838559"	"CFM"	"S"
"12743"	"ERR9838559"	"CRO"	"S"
"12744"	"ERR9838560"	"CFM"	"S"
"12745"	"ERR9838560"	"CRO"	"S"
"12746"	"ERR9838561"	"CIP"	"R"
"12747"	"ERR9838561"	"CFM"	"S"
"12748"	"ERR9838561"	"CRO"	"S"
"12749"	"ERR9838562"	"CIP"	"R"
"12750"	"ERR9838562"	"CFM"	"S"
"12751"	"ERR9838562"	"CRO"	"S"
"12752"	"ERR9838563"	"CIP"	"R"
"12753"	"ERR9838563"	"CFM"	"S"
"12754"	"ERR9838563"	"CRO"	"S"
"12755"	"ERR9838564"	"CFM"	"S"
"12756"	"ERR9838564"	"CRO"	"S"
"12757"	"ERR9838565"	"CIP"	"R"
"12758"	"ERR9838565"	"CFM"	"S"
"12759"	"ERR9838565"	"CRO"	"S"
"12760"	"ERR9838566"	"CIP"	"S"
"12761"	"ERR9838566"	"CFM"	"S"
"12762"	"ERR9838566"	"CRO"	"S"
"12763"	"ERR9838567"	"CFM"	"S"
"12764"	"ERR9838567"	"CRO"	"S"
"12765"	"ERR9838568"	"CFM"	"S"
"12766"	"ERR9838568"	"CRO"	"S"
"12767"	"ERR9838569"	"CIP"	"S"
"12768"	"ERR9838569"	"CFM"	"S"
"12769"	"ERR9838569"	"CRO"	"S"
"12770"	"ERR9838570"	"CIP"	"S"
"12771"	"ERR9838570"	"CFM"	"S"
"12772"	"ERR9838570"	"CRO"	"S"
"12773"	"ERR9838571"	"CFM"	"S"
"12774"	"ERR9838571"	"CRO"	"S"
"12775"	"ERR9838572"	"CIP"	"R"
"12776"	"ERR9838572"	"CFM"	"S"
"12777"	"ERR9838572"	"CRO"	"S"
"12778"	"ERR9838573"	"CFM"	"S"
"12779"	"ERR9838573"	"CRO"	"S"
"12780"	"ERR9838574"	"CIP"	"R"
"12781"	"ERR9838574"	"CFM"	"S"
"12782"	"ERR9838574"	"CRO"	"S"
"12783"	"ERR9838575"	"CFM"	"S"
"12784"	"ERR9838575"	"CRO"	"S"
"12785"	"ERR9838576"	"CIP"	"S"
"12786"	"ERR9838576"	"CFM"	"S"
"12787"	"ERR9838576"	"CRO"	"S"
"12788"	"ERR9838577"	"CFM"	"S"
"12789"	"ERR9838577"	"CRO"	"S"
"12790"	"ERR9838578"	"CIP"	"R"
"12791"	"ERR9838578"	"CFM"	"S"
"12792"	"ERR9838578"	"CRO"	"S"
"12793"	"ERR9838579"	"CFM"	"S"
"12794"	"ERR9838579"	"CRO"	"S"
"12795"	"ERR9838580"	"CFM"	"S"
"12796"	"ERR9838580"	"CRO"	"S"
"12797"	"ERR9838581"	"CIP"	"S"
"12798"	"ERR9838581"	"CFM"	"S"
"12799"	"ERR9838581"	"CRO"	"S"
"12800"	"ERR9838582"	"CFM"	"S"
"12801"	"ERR9838582"	"CRO"	"S"
"12802"	"ERR9838583"	"CIP"	"R"
"12803"	"ERR9838583"	"CFM"	"S"
"12804"	"ERR9838583"	"CRO"	"S"
"12805"	"ERR9838584"	"CIP"	"S"
"12806"	"ERR9838584"	"CFM"	"S"
"12807"	"ERR9838584"	"CRO"	"S"
"12808"	"ERR9838585"	"CFM"	"S"
"12809"	"ERR9838585"	"CRO"	"S"
"12810"	"ERR9838586"	"CIP"	"S"
"12811"	"ERR9838586"	"CFM"	"S"
"12812"	"ERR9838586"	"CRO"	"S"
"12813"	"ERR9838587"	"CFM"	"S"
"12814"	"ERR9838587"	"CRO"	"S"
"12815"	"ERR9838588"	"CIP"	"R"
"12816"	"ERR9838588"	"CFM"	"S"
"12817"	"ERR9838588"	"CRO"	"S"
"12818"	"ERR9838589"	"CIP"	"R"
"12819"	"ERR9838589"	"CFM"	"S"
"12820"	"ERR9838589"	"CRO"	"S"
"12821"	"ERR9838590"	"CFM"	"S"
"12822"	"ERR9838590"	"CRO"	"S"
"12823"	"ERR9838591"	"CIP"	"R"
"12824"	"ERR9838591"	"CFM"	"S"
"12825"	"ERR9838591"	"CRO"	"S"
"12826"	"ERR9838592"	"CFM"	"S"
"12827"	"ERR9838592"	"CRO"	"S"
"12828"	"ERR9838593"	"CIP"	"S"
"12829"	"ERR9838593"	"CFM"	"S"
"12830"	"ERR9838593"	"CRO"	"S"
"12831"	"ERR9838594"	"CIP"	"S"
"12832"	"ERR9838594"	"CFM"	"S"
"12833"	"ERR9838594"	"CRO"	"S"
"12834"	"ERR9838595"	"CFM"	"S"
"12835"	"ERR9838595"	"CRO"	"S"
"12836"	"ERR9838596"	"CIP"	"R"
"12837"	"ERR9838596"	"CFM"	"S"
"12838"	"ERR9838596"	"CRO"	"S"
"12839"	"ERR9838597"	"CIP"	"S"
"12840"	"ERR9838597"	"CFM"	"S"
"12841"	"ERR9838597"	"CRO"	"S"
"12842"	"ERR9838598"	"CIP"	"S"
"12843"	"ERR9838598"	"CFM"	"S"
"12844"	"ERR9838598"	"CRO"	"S"
"12845"	"ERR9838599"	"CFM"	"R"
"12846"	"ERR9838599"	"CRO"	"S"
"12847"	"ERR9838600"	"CIP"	"R"
"12848"	"ERR9838600"	"CFM"	"S"
"12849"	"ERR9838600"	"CRO"	"S"
"12850"	"ERR9838601"	"CIP"	"S"
"12851"	"ERR9838601"	"CFM"	"S"
"12852"	"ERR9838601"	"CRO"	"S"
"12853"	"ERR9838602"	"CIP"	"S"
"12854"	"ERR9838602"	"CFM"	"S"
"12855"	"ERR9838602"	"CRO"	"S"
"12856"	"ERR9838603"	"CIP"	"R"
"12857"	"ERR9838603"	"CFM"	"S"
"12858"	"ERR9838603"	"CRO"	"S"
"12859"	"ERR9838604"	"CIP"	"R"
"12860"	"ERR9838604"	"CFM"	"S"
"12861"	"ERR9838604"	"CRO"	"S"
"12862"	"ERR9838605"	"CIP"	"S"
"12863"	"ERR9838605"	"CFM"	"S"
"12864"	"ERR9838605"	"CRO"	"S"
"12865"	"ERR9838606"	"CFM"	"S"
"12866"	"ERR9838606"	"CRO"	"S"
"12867"	"ERR9838607"	"CIP"	"R"
"12868"	"ERR9838607"	"CFM"	"S"
"12869"	"ERR9838607"	"CRO"	"S"
"12870"	"ERR9838608"	"CIP"	"R"
"12871"	"ERR9838608"	"CFM"	"S"
"12872"	"ERR9838608"	"CRO"	"S"
"12873"	"ERR9838609"	"CFM"	"S"
"12874"	"ERR9838609"	"CRO"	"S"
"12875"	"ERR9838610"	"CFM"	"S"
"12876"	"ERR9838610"	"CRO"	"S"
"12877"	"ERR9838611"	"CIP"	"S"
"12878"	"ERR9838611"	"CFM"	"S"
"12879"	"ERR9838611"	"CRO"	"S"
"12880"	"ERR9838612"	"CIP"	"S"
"12881"	"ERR9838612"	"CFM"	"S"
"12882"	"ERR9838612"	"CRO"	"S"
"12883"	"ERR9838613"	"CFM"	"S"
"12884"	"ERR9838613"	"CRO"	"S"
"12885"	"ERR9838614"	"CIP"	"R"
"12886"	"ERR9838614"	"CFM"	"S"
"12887"	"ERR9838614"	"CRO"	"S"
"12888"	"ERR9838615"	"CIP"	"S"
"12889"	"ERR9838615"	"CFM"	"S"
"12890"	"ERR9838615"	"CRO"	"S"
"12891"	"ERR9838616"	"CIP"	"S"
"12892"	"ERR9838616"	"CFM"	"S"
"12893"	"ERR9838616"	"CRO"	"S"
"12894"	"ERR9838617"	"CIP"	"S"
"12895"	"ERR9838617"	"CFM"	"S"
"12896"	"ERR9838617"	"CRO"	"S"
"12897"	"ERR9838618"	"CIP"	"S"
"12898"	"ERR9838618"	"CFM"	"S"
"12899"	"ERR9838618"	"CRO"	"S"
"12900"	"ERR9838619"	"CFM"	"S"
"12901"	"ERR9838619"	"CRO"	"S"
"12902"	"ERR9838620"	"CIP"	"S"
"12903"	"ERR9838620"	"CFM"	"S"
"12904"	"ERR9838620"	"CRO"	"S"
"12905"	"ERR9838621"	"CFM"	"S"
"12906"	"ERR9838621"	"CRO"	"S"
"12907"	"ERR9838622"	"CIP"	"R"
"12908"	"ERR9838622"	"CFM"	"S"
"12909"	"ERR9838622"	"CRO"	"S"
"12910"	"ERR9838623"	"CIP"	"S"
"12911"	"ERR9838623"	"CFM"	"S"
"12912"	"ERR9838623"	"CRO"	"S"
"12913"	"ERR9838624"	"CFM"	"S"
"12914"	"ERR9838624"	"CRO"	"S"
"12915"	"ERR9838625"	"CIP"	"S"
"12916"	"ERR9838625"	"CFM"	"S"
"12917"	"ERR9838625"	"CRO"	"S"
"12918"	"ERR9838626"	"CFM"	"R"
"12919"	"ERR9838626"	"CRO"	"S"
"12920"	"ERR9838627"	"CIP"	"R"
"12921"	"ERR9838627"	"CFM"	"S"
"12922"	"ERR9838627"	"CRO"	"S"
"12923"	"ERR9838628"	"CIP"	"S"
"12924"	"ERR9838628"	"CFM"	"S"
"12925"	"ERR9838628"	"CRO"	"S"
"12926"	"ERR9838629"	"CIP"	"R"
"12927"	"ERR9838629"	"CFM"	"S"
"12928"	"ERR9838629"	"CRO"	"S"
"12929"	"ERR9838630"	"CIP"	"S"
"12930"	"ERR9838630"	"CFM"	"S"
"12931"	"ERR9838630"	"CRO"	"S"
"12932"	"ERR9838631"	"CFM"	"S"
"12933"	"ERR9838631"	"CRO"	"S"
"12934"	"ERR9838632"	"CIP"	"R"
"12935"	"ERR9838632"	"CFM"	"S"
"12936"	"ERR9838632"	"CRO"	"S"
"12937"	"ERR9838633"	"CFM"	"S"
"12938"	"ERR9838633"	"CRO"	"S"
"12939"	"ERR9838634"	"CIP"	"S"
"12940"	"ERR9838634"	"CFM"	"S"
"12941"	"ERR9838634"	"CRO"	"S"
"12942"	"ERR9838635"	"CIP"	"S"
"12943"	"ERR9838635"	"CFM"	"S"
"12944"	"ERR9838635"	"CRO"	"S"
"12945"	"ERR9838636"	"CFM"	"S"
"12946"	"ERR9838636"	"CRO"	"S"
"12947"	"ERR9838637"	"CIP"	"S"
"12948"	"ERR9838637"	"CFM"	"S"
"12949"	"ERR9838637"	"CRO"	"S"
"12950"	"ERR9838638"	"CIP"	"R"
"12951"	"ERR9838638"	"CFM"	"S"
"12952"	"ERR9838638"	"CRO"	"S"
"12953"	"ERR9838639"	"CIP"	"R"
"12954"	"ERR9838639"	"CFM"	"S"
"12955"	"ERR9838639"	"CRO"	"S"
"12956"	"ERR9838640"	"CFM"	"S"
"12957"	"ERR9838640"	"CRO"	"S"
"12958"	"ERR9838641"	"CIP"	"R"
"12959"	"ERR9838641"	"CFM"	"S"
"12960"	"ERR9838641"	"CRO"	"S"
"12961"	"ERR9838642"	"CIP"	"S"
"12962"	"ERR9838642"	"CFM"	"S"
"12963"	"ERR9838642"	"CRO"	"S"
"12964"	"ERR9838643"	"CFM"	"S"
"12965"	"ERR9838643"	"CRO"	"S"
"12966"	"ERR9838644"	"CIP"	"R"
"12967"	"ERR9838644"	"CFM"	"S"
"12968"	"ERR9838644"	"CRO"	"S"
"12969"	"ERR9838645"	"CIP"	"S"
"12970"	"ERR9838645"	"CFM"	"S"
"12971"	"ERR9838645"	"CRO"	"S"
"12972"	"ERR9838646"	"CIP"	"R"
"12973"	"ERR9838646"	"CFM"	"S"
"12974"	"ERR9838646"	"CRO"	"S"
"12975"	"ERR9838647"	"CIP"	"R"
"12976"	"ERR9838647"	"CFM"	"S"
"12977"	"ERR9838647"	"CRO"	"S"
"12978"	"ERR9838648"	"CIP"	"R"
"12979"	"ERR9838648"	"CFM"	"S"
"12980"	"ERR9838648"	"CRO"	"S"
"12981"	"ERR9838649"	"CIP"	"R"
"12982"	"ERR9838649"	"CFM"	"S"
"12983"	"ERR9838649"	"CRO"	"S"
"12984"	"ERR9838650"	"CIP"	"R"
"12985"	"ERR9838650"	"CFM"	"S"
"12986"	"ERR9838650"	"CRO"	"S"
"12987"	"ERR9838651"	"CFM"	"S"
"12988"	"ERR9838651"	"CRO"	"S"
"12989"	"ERR9838652"	"CFM"	"S"
"12990"	"ERR9838652"	"CRO"	"S"
"12991"	"ERR9838653"	"CIP"	"S"
"12992"	"ERR9838653"	"CFM"	"S"
"12993"	"ERR9838653"	"CRO"	"S"
"12994"	"ERR9838654"	"CFM"	"S"
"12995"	"ERR9838654"	"CRO"	"S"
"12996"	"ERR9838655"	"CIP"	"S"
"12997"	"ERR9838655"	"CFM"	"S"
"12998"	"ERR9838655"	"CRO"	"S"
"12999"	"ERR9838656"	"CIP"	"R"
"13000"	"ERR9838656"	"CFM"	"S"
"13001"	"ERR9838656"	"CRO"	"S"
"13002"	"ERR9838657"	"CIP"	"S"
"13003"	"ERR9838657"	"CFM"	"S"
"13004"	"ERR9838657"	"CRO"	"S"
"13005"	"ERR9838658"	"CIP"	"R"
"13006"	"ERR9838658"	"CFM"	"S"
"13007"	"ERR9838658"	"CRO"	"S"
"13008"	"ERR9838659"	"CIP"	"R"
"13009"	"ERR9838659"	"CFM"	"S"
"13010"	"ERR9838659"	"CRO"	"S"
"13011"	"ERR9838660"	"CIP"	"S"
"13012"	"ERR9838660"	"CFM"	"S"
"13013"	"ERR9838660"	"CRO"	"S"
"13014"	"ERR9838661"	"CIP"	"R"
"13015"	"ERR9838661"	"CFM"	"S"
"13016"	"ERR9838661"	"CRO"	"S"
"13017"	"ERR9838662"	"CIP"	"S"
"13018"	"ERR9838662"	"CFM"	"S"
"13019"	"ERR9838662"	"CRO"	"S"
"13020"	"ERR9838663"	"CIP"	"S"
"13021"	"ERR9838663"	"CFM"	"S"
"13022"	"ERR9838663"	"CRO"	"S"
"13023"	"ERR9838664"	"CIP"	"S"
"13024"	"ERR9838664"	"CFM"	"S"
"13025"	"ERR9838664"	"CRO"	"S"
"13026"	"ERR9838665"	"CIP"	"S"
"13027"	"ERR9838665"	"CFM"	"S"
"13028"	"ERR9838665"	"CRO"	"S"
"13029"	"ERR9838666"	"CIP"	"R"
"13030"	"ERR9838666"	"CFM"	"S"
"13031"	"ERR9838666"	"CRO"	"S"
"13032"	"ERR9838667"	"CIP"	"S"
"13033"	"ERR9838667"	"CFM"	"S"
"13034"	"ERR9838667"	"CRO"	"S"
"13035"	"ERR9838668"	"CIP"	"R"
"13036"	"ERR9838668"	"CFM"	"S"
"13037"	"ERR9838668"	"CRO"	"S"
"13038"	"ERR9838669"	"CIP"	"R"
"13039"	"ERR9838669"	"CFM"	"S"
"13040"	"ERR9838669"	"CRO"	"S"
"13041"	"ERR9838670"	"CIP"	"R"
"13042"	"ERR9838670"	"CFM"	"S"
"13043"	"ERR9838670"	"CRO"	"S"
"13044"	"ERR9838671"	"CIP"	"R"
"13045"	"ERR9838671"	"CFM"	"S"
"13046"	"ERR9838671"	"CRO"	"S"
"13047"	"ERR9838672"	"CIP"	"R"
"13048"	"ERR9838672"	"CFM"	"S"
"13049"	"ERR9838672"	"CRO"	"S"
